,Tenure,MonthlyCharge,zMonthlyCharge,zTenure,Churn
1639,12.17994263,232.637807,1.397500390675307,-0.8450702466757406,False
9692,66.51398,174.991,0.055100449589734944,1.209685593512829,False
5826,62.11937,149.9598,-0.5277918761777822,1.0434941783348943,False
1517,2.101748234,132.466002,-0.9351635004997139,-1.2261983534041125,False
1294,8.343625652,162.446995,-0.23700717005652158,-0.9901486376239608,False
5561,53.66219,227.4754,1.2772853221692622,0.7236681385692436,False
7513,67.37714,182.4433,0.22863941213716593,1.2423278033846914,False
3532,5.186633,139.9349,-0.7612380264457191,-1.1095369511585453,True
3320,14.65682,120.0035,-1.225373189833918,-0.7514019222186213,False
4524,7.461144,129.9483,-0.9937922987342986,-1.0235215363827679,False
9327,64.01003,142.4713,-0.7021738147788099,1.1149934606421557,False
8632,46.65167,184.9939,0.28803429396874536,0.458550587766507,False
7887,62.96952,179.9476,0.1705229663647702,1.0756443877080857,False
6010,54.22687,255.1417,1.92154025011446,0.7450226997982664,False
8175,43.18342,117.4858,-1.28400194149524,0.3273914233148553,False
5321,67.78257,194.9992,0.5210240262629118,1.2576599911000044,False
2829,2.185047,159.9805,-0.29444352976136756,-1.2230482354632453,True
9728,71.15468,137.4392,-0.8193544722181149,1.3851834193531745,False
4742,1.726448,120.0049,-1.2253405885500772,-1.2403911206815434,False
3182,6.815025,139.9512,-0.7608584543552875,-1.0479558845919041,True
6648,60.29534,220.1323,1.1062892597614085,0.9745146495423488,False
8493,61.84543,190.1737,0.40865438685324884,1.0331345613782488,False
3317,8.549649,114.9509,-1.3430312232151764,-0.982357431632117,False
2621,16.75789,172.4705,-0.003593504639268938,-0.671945543452837,False
1791,2.542844079,247.664655,1.747425059875144,-1.2095173867859925,True
2567,1.280324,139.9568,-0.7607280492199249,-1.2572622375508085,False
3479,4.529842,129.995,-0.9927048130518962,-1.1343748834815799,False
2905,13.09678,139.9816,-0.7601505407633173,-0.810398114220684,False
6413,56.57319,210.138,0.8735556804117056,0.833753722860675,True
1169,3.816472249,152.44408,-0.4699413637350015,-1.1613524602093945,True
7216,51.08527,149.9378,-0.5283041820667082,0.6262164917563697,False
8344,57.26943,169.9671,-0.06188925747278876,0.8600835020455141,False
2580,1.794202,174.9768,0.05476977942506412,-1.2378288607440369,True
331,12.21754865,262.610632,2.09546651591392,-0.8436480959768141,True
2539,2.440244,179.9656,0.17094212572843698,-1.2133974244517642,False
6542,69.76806,132.466,-0.9351635470729764,1.3327454692019605,False
5329,48.21972,152.4624,-0.46951475264931425,0.5178496947566062,False
9224,61.85144,139.9349,-0.7612380264457191,1.0333618421620314,False
8311,62.08563,265.1283,2.15409452240304,1.0422182293091324,True
4746,23.59578,129.9915,-0.992786316261498,-0.4133563589902685,False
38,9.847563364,184.964681,0.287353881888358,-0.933274071576747,False
8071,50.69374,232.624,1.397178872156743,0.611409961760621,True
3838,2.771756,242.6106,1.6297331444453225,-1.2008606012914687,True
8726,70.33975,162.4676,-0.23652734901827932,1.3543651283168925,False
7899,54.396,229.9931,1.3359140738305837,0.7514187062809905,False
6628,66.91238,184.9715,0.28751267342729325,1.2247519270001892,False
8847,52.71022,262.6106,2.0954657707417175,0.6876673918574902,False
9567,49.24329,169.9928,-0.06129079104799788,0.5565581459806463,False
8920,70.66533,255.1417,1.92154025011446,1.3666776204273716,False
4758,17.1248,207.6094,0.8146731044690521,-0.6580700705114528,False
6864,61.13547,139.9568,-0.7607280492199249,1.0062859315522286,False
8383,65.24225,124.9607,-1.1099367010800933,1.161592450224975,False
3055,6.967998,257.6375,1.9796590245499874,-1.0421708890282444,True
8905,59.28121,117.472,-1.2843232970073846,0.9361631917623867,False
774,9.07068647,187.484705,0.3460367516808549,-0.9626533044171809,False
2337,3.399281,107.5286,-1.5158715868231636,-1.17712942427928,False
8883,54.40563,242.6281,1.6301406604933315,0.7517828849744728,False
6051,62.09662,162.4608,-0.23668569811122006,1.042633839261507,False
1278,9.983052758,215.159141,0.9904811396584311,-0.9281502553267362,True
7704,61.0006,162.5005,-0.23576121884802215,1.0011855389883724,False
3450,4.165508,262.6106,2.0954657707417175,-1.1481529395678851,True
9776,57.49156,182.4653,0.22915171802609244,0.8684838149409643,False
8347,43.04477,134.9509,-0.8772985969187811,0.3221480821049595,False
7117,53.92549,182.4433,0.22863941213716593,0.7336253815592588,False
6634,70.70213,255.1555,1.9218616056266047,1.368069289785642,False
1792,1.796607335,207.475448,0.8115538136311694,-1.2377378979446925,True
7230,60.75202,149.9483,-0.528059672437903,0.9917849637416655,False
8151,59.8036,172.4555,-0.003942804108990917,0.9559184677424627,False
7188,58.13955,162.4689,-0.23649707639757037,0.89298891894818,False
6606,54.66546,172.4742,-0.003507344103403892,0.7616089026201075,False
1736,14.10031907,255.119794,1.9210301331688784,-0.7724471747221511,True
7927,66.8616,159.9794,-0.29446914505581406,1.2228315745541847,False
2510,8.386909,147.4601,-0.586001468475437,-0.9885117868322503,False
1364,2.876901531,275.119794,2.386762759465274,-1.1968843020074535,True
758,3.248169927,162.45383,-0.23684800593148425,-1.182844007159428,True
3852,9.738632,142.4713,-0.7021738147788099,-0.9373935400939586,False
6651,53.34051,104.9923,-1.5749334698269408,0.7115031331570596,False
3052,15.77942,202.4433,0.6943720384335615,-0.7089484433709534,False
6052,66.03293,129.9926,-0.9927607009670516,1.191493676534679,False
3449,9.62756,129.9926,-0.9927607009670516,-0.9415939612613986,False
2006,5.982479,275.1336,2.387084254697206,-1.0794403616992536,False
419,6.325942162,169.937833,-0.06257078731147903,-1.0664515802250685,False
3217,15.51348,182.4433,0.22863941213716593,-0.7190055235105836,True
174,7.34059599,147.473844,-0.585681417014646,-1.0280803127881335,False
4765,9.312734,152.509,-0.46842959563004405,-0.9534997682556049,False
4778,18.01409,149.9621,-0.5277383169257583,-0.6244396997610142,False
4096,11.36049,172.4742,-0.003507344103403892,-0.8760595704726146,False
9286,48.66437,162.447,-0.23700705362336466,0.5346650692173361,False
6166,68.33092,159.9875,-0.2942805233421637,1.2783969990512947,False
7874,55.10455,262.6106,2.0954657707417175,0.7782140139930118,False
1244,8.550692097,232.637807,1.397500390675307,-0.9823179847263397,True
7305,57.86878,92.45514,-1.8668816924818468,0.8827491822052769,False
9137,69.85281,164.9853,-0.1778985973569578,1.335950468607216,False
7602,59.05181,182.4433,0.22863941213716593,0.9274879485344739,False
3323,1.683285,265.147,2.1545299824086266,-1.2420234202606473,True
8867,59.59171,232.6228,1.3971509281991656,0.9479054019727918,False
6937,64.4649,184.9496,0.287002696201499,1.1321953258866226,False
5689,60.34404,169.9447,-0.06241087801424017,0.9763563424159292,False
5517,57.49209,129.9778,-0.9931053431105111,0.8685038580050914,False
7486,66.89669,104.9781,-1.5752641399916114,1.2241585766678185,False
1093,17.41856593,192.470522,0.46213963396301566,-0.6469606943352366,False
2462,26.15019,134.9509,-0.8772985969187811,-0.3167559751462715,False
3885,12.5247,204.961,0.7530007900948837,-0.8320325220054461,True
7073,51.73474,104.9629,-1.5756180967875963,0.6507775650747333,False
1074,4.898445616,187.609354,0.348939406987616,-1.12043536289096,True
8898,67.89973,172.4624,-0.0037821263529186216,1.262090642785193,False
7457,66.89083,184.967,0.2874078835863771,1.2239369684493542,False
9143,64.49513,152.4579,-0.46961954249023113,1.133338536883919,False
7187,62.27403,202.6362,0.6988640296141905,1.0493429713498421,False
3956,9.312768,92.48802,-1.8661160280442153,-0.9534984824741326,False
7323,47.30434,149.9378,-0.5283041820667082,0.48323267581167656,False
2252,15.13792,182.4433,0.22863941213716593,-0.7332081143853654,True
7025,69.70806,144.9889,-0.6435473917806199,1.3304764430743459,False
1477,1.350108155,127.506726,-1.050648332300148,-1.2546232030343334,False
6468,60.88203,197.6288,0.5822585519683622,0.9967015651891848,False
974,1.591333405,240.114868,1.5716159535007246,-1.2455007631194943,True
409,8.69085131,255.155493,1.9218614426201859,-0.9770175694542916,False
920,12.81881129,194.958118,0.5200673648752366,-0.8209100853148392,True
4172,24.79814,104.9923,-1.5749334698269408,-0.3678865880769585,False
2565,9.817033,127.4887,-1.0510680971162292,-0.9344286414701068,False
9302,62.45252,245.1457,1.688767083491522,1.0560929459084738,False
4838,2.429677,130.0244,-0.9920201860912402,-1.2137970377699394,False
8027,57.67058,182.4653,0.22915171802609244,0.8752538325637236,False
2717,9.499599,172.4733,-0.003528302071587264,-0.94643307546666,False
6329,68.03514,137.4698,-0.8186419012998816,1.2672114565841974,False
6622,65.62722,172.4624,-0.0037821263529186216,1.176150900030771,False
2730,6.128314,137.4684,-0.8186745025837221,-1.073925304610576,False
6374,66.07472,217.4725,1.0443514777902512,1.1930740532325628,False
9532,69.60264,142.4713,-0.7021738147788099,1.3264897641681268,False
226,6.035737465,179.947583,0.1705225704920382,-1.077426280889226,True
2189,4.275019,184.9853,0.2878340289394379,-1.1440115508968651,True
892,5.36237356,157.469817,-0.35290887913075325,-1.1028909524531851,False
4521,29.30064,147.4713,-0.585740658204711,-0.19761508575055156,False
5688,37.5005,149.9928,-0.5270234173443935,0.1124798572958029,False
4763,10.89731,184.9715,0.28751267342729325,-0.8935756958357564,True
8351,65.52159,129.9483,-0.9937922987342986,1.172156279533106,False
8118,50.02645,240.1149,1.5716166986729267,0.586174987682356,False
172,19.48900163,172.462354,-0.003783197537959046,-0.5686628160211387,False
5754,66.60766,144.9889,-0.6435473917806199,1.2132282996400776,False
7118,63.6037,217.484,1.044619274050372,1.0996272375349287,True
8085,42.01957,152.4798,-0.4691095652644362,0.28337798900445266,True
2376,5.59356,159.9942,-0.29412450291235454,-1.0941481512413487,False
3791,27.84191,190.127,0.40756690117084704,-0.25278002713613734,False
5795,50.09295,137.4836,-0.8183205457877369,0.5886898249737956,False
6025,63.47945,222.6281,1.1644080341969358,1.0949284625956603,True
9642,70.30088,137.4392,-0.8193544722181149,1.35289517755722,False
8625,55.40614,230.1051,1.3385221765378434,0.7896192738234662,False
9593,70.14018,202.4433,0.6943720384335615,1.3468179692454256,False
879,13.01023159,182.465269,0.2291509961405215,-0.8136711242805756,True
7500,56.78316,200.1652,0.6413227636352707,0.8416941797942622,False
8511,70.50947,124.9643,-1.1098528692073604,1.3607834468898714,False
6907,63.25532,159.965,-0.29480447254674735,1.0864525154959561,False
3935,8.30949,202.4433,0.6943720384335615,-0.9914395490618133,True
9153,65.52,192.4885,0.4625582810207935,1.172096150340724,False
1782,4.106981469,129.977753,-0.9931064375821828,-1.1503662433678459,False
4420,3.059231,117.4392,-1.2850870985145104,-1.1899891298575354,False
5889,64.07956,184.967,0.2874078835863771,1.1176228837530395,False
2630,1.37258,187.656,0.3500256351919273,-1.2537733829769884,True
5764,67.75314,267.6427,2.2126464281810225,1.2565470337844094,False
4398,7.579193,182.4433,0.22863941213716593,-1.0190572652937884,True
5154,65.82455,162.4713,-0.23644118848241427,1.1836133487934741,False
7612,51.40304,162.447,-0.23700705362336466,0.6382336322992375,False
1668,5.260793737,149.991327,-0.5270577185523196,-1.1067324069936095,False
5566,61.22216,117.4835,-1.2840555007472638,1.0095642961356104,False
5519,56.9918,124.9781,-1.1095315136952157,0.8495843399820203,False
8327,56.67924,204.9634,0.7530566780100392,0.8377642265412337,False
504,5.658327457,197.48762,0.5789709453593355,-1.0916988337054796,True
1674,9.373705128,147.442069,-0.5864213497246747,-0.9511940168812362,False
6075,52.35716,144.9607,-0.6442040747836978,0.6743156857805638,False
567,5.511437756,137.468388,-0.8186747820232978,-1.0972537765295878,False
9157,62.97217,165.0113,-0.1772931449427722,1.0757446030287219,False
9645,68.95898,167.4564,-0.12035500271490646,1.3021484082131207,False
5299,44.23945,102.4746,-1.6335622214882628,0.36732741767393484,False
7327,53.96674,144.9607,-0.6442040747836978,0.7351853370219937,False
2268,16.30451,245.1283,1.688361896106644,-0.6890910612151349,True
9361,70.17477,137.4392,-0.8193544722181149,1.3481260628079952,False
9035,65.90788,184.9963,0.2880901818839008,1.1867646479137097,False
3841,9.742042,230.1344,1.3392044748353678,-0.937264583775706,True
8256,52.87464,182.447,0.22872557267303098,0.6938852797891966,False
7843,65.9436,182.4762,0.2294055423074238,1.1881154748016827,False
599,17.28022598,204.963371,0.7530560026977308,-0.6521923103526179,False
5243,71.30457,162.4676,-0.23652734901827932,1.390851824790977,False
8244,70.89738,275.1336,2.387084254697206,1.375453078975921,False
8587,71.59338,207.6094,0.8146731044690521,1.4017737820562493,False
1563,23.27091932,152.455519,-0.4696749879593914,-0.4256416485028456,False
516,1.557206083,242.628057,1.6301396591681854,-1.2467913595408864,True
3197,11.93299,182.4433,0.22863941213716593,-0.8544092795049593,True
1506,23.42878979,79.978861,-2.157412201735675,-0.4196714448160325,False
8483,37.04844,129.9621,-0.993470943222154,0.0953842581083124,False
7787,66.03197,207.4811,0.8116854296713608,1.1914573721166375,False
747,7.607475355,117.483475,-1.284056082913047,-1.017987708586364,False
9524,67.67761,242.6281,1.6301406604933315,1.2536907080607638,False
2618,10.49402,139.9349,-0.7612380264457191,-0.9088269549525173,False
2127,1.789614,207.4673,0.8113640741592162,-1.238002365608595,True
2107,8.182907,172.4871,-0.0032069465594426728,-0.9962265513003439,True
6990,70.44382,225.1457,1.2230344571951264,1.3583007541352403,False
2051,6.025694,152.4798,-0.4691095652644362,-1.077806095630839,False
4938,11.7516,147.4783,-0.5855776517855078,-0.8612689236597593,False
5957,70.28188,137.4684,-0.8186745025837221,1.3521766526168086,False
1615,7.336939062,137.439154,-0.8193555434031553,-1.0282186072077804,False
1725,6.267383901,127.442069,-1.0521539760210703,-1.0686660839616797,False
5059,62.43987,194.9744,0.5204465178063044,1.0556145595665685,False
1387,12.48678964,200.165175,0.641322181469488,-0.833466181961234,False
9132,68.09161,252.624,1.8629114984531385,1.2693469883413042,False
669,3.7013893,102.474625,-1.6335616393224797,-1.1657045638447934,False
6187,45.50676,139.9512,-0.7608584543552875,0.4152534093703877,False
9906,66.88131,182.4433,0.22863941213716593,1.2235769496371063,False
5200,42.22682,139.9512,-0.7608584543552875,0.2912155834202543,False
8120,70.67844,245.1457,1.688767083491522,1.3671734026362552,False
9774,46.04312,162.4689,-0.23649707639757037,0.43553699026717657,False
1310,3.685081574,160.00128,-0.29395963356264554,-1.166321274784393,False
2348,17.4028,139.9349,-0.7612380264457191,-0.6475569161201723,True
6618,63.9916,232.6378,1.3975002276688875,1.1142964914499565,False
9636,70.61283,149.9483,-0.528059672437903,1.3646922225657092,False
1438,7.989151046,137.461553,-0.8188339461483345,-1.0035538400004584,True
6386,45.29142,162.5005,-0.23576121884802215,0.4071098745983792,False
1854,19.79804917,204.949594,0.7527351827781065,-0.5569755336388887,False
2205,6.17382,194.9744,0.5204465178063044,-1.0722043995611887,False
3900,11.51439,140.0013,-0.7596917941264154,-0.8702395184552834,False
455,4.991605214,212.669463,0.9325049259798133,-1.1169123368592924,True
7845,71.13061,137.5165,-0.8175544156174791,1.38427316170498,False
6678,66.6997,159.9476,-0.2952096599316254,1.2167089857198385,False
8750,42.04904,147.4564,-0.5860876290113021,0.2844924590041325,False
58,15.72071086,220.14775,1.1066490382152228,-0.7111686529141165,True
4750,13.89557,220.1615,1.1069692293958013,-0.7801901912127307,True
1292,2.447985699,147.473844,-0.585681417014646,-1.2131046558300456,True
1837,5.252073829,265.128318,2.154094941562403,-1.1070621686449829,True
6944,55.62125,134.9801,-0.8766186272843883,0.7977541106619856,False
65,7.916533093,184.963371,0.28732337640133515,-1.0063000405453066,False
6371,71.51954,230.1051,1.3385221765378434,1.3989813672351987,False
811,29.10639477,127.458638,-1.0517681398268153,-0.20496087745112646,False
6179,51.34296,232.6228,1.3971509281991656,0.6359615808034528,False
2939,7.129721,114.9728,-1.3425212459893818,-1.0360549938209744,False
7235,52.07056,192.4404,0.46143819405455117,0.6634773043109917,False
16,15.78214958,194.966286,0.5202575700798158,-0.7088452185653298,True
6046,60.17035,149.9845,-0.5272166963843063,0.9697878899475063,False
9613,62.29043,114.9838,-1.342265093044919,1.049963171824723,False
949,4.905988692,192.470522,0.46213963396301566,-1.120150105615517,False
7445,67.19921,207.4974,0.8120650017617923,1.2355990064032503,False
4125,8.032262,137.4684,-0.8186745025837221,-1.001923508650252,True
1715,9.324505434,182.460772,0.2290462761594984,-0.9530546067338466,False
2111,6.23273,172.4441,-0.004208271705980072,-1.0699765940748924,True
3075,7.899007,222.65,1.1649180114227307,-1.0069628265941732,False
6017,63.5434,277.6375,2.445391650846383,1.097346866276676,False
8996,48.85809,184.9797,0.28770362380407516,0.5419909982413609,False
8908,71.21292,217.4702,1.0442979185382273,1.3873858873810456,False
2569,3.765838,137.4686,-0.8186698452574589,-1.1632673007749468,False
8645,62.80581,137.4686,-0.8186698452574589,1.0694533499188894,False
689,5.78988794,194.966286,0.5202575700798158,-1.0867235974840033,True
9471,64.04466,129.9483,-0.9937922987342986,1.11630306688881,False
7951,70.40235,200.1185,0.6402352779528689,1.3567324789100372,False
5829,62.04916,139.965,-0.760537098843143,1.040839039594564,False
9422,49.37752,175.1331,0.05840947989957082,0.5616343355991411,False
7122,48.99429,157.4836,-0.35258791949134133,0.547141687551046,False
4361,2.222289,184.9853,0.2878340289394379,-1.2216398509458348,True
6553,50.02343,174.9882,0.05503524702205327,0.5860607800339328,False
5804,69.74139,149.9598,-0.5277918761777822,1.3317368870882353,False
1497,5.497366828,187.46728,0.3456309821301941,-1.097785898250784,True
4822,1.331372,220.1185,1.1059679042492645,-1.2553317501214338,True
3762,12.66908,174.9882,0.05503524702205327,-0.8265724888003629,True
3823,12.13947,207.4811,0.8116854296713608,-0.8466008042577952,False
8488,61.35418,140.0049,-0.7596079622536819,1.0145569099584049,False
8764,50.62244,220.1323,1.1062892597614085,0.6087136023789724,False
7707,61.67106,255.1336,1.9213516284008105,1.0265403932803796,True
3098,10.59517,182.4433,0.22863941213716593,-0.9050017550723805,True
5223,66.09922,144.9889,-0.6435473917806199,1.1940005722346723,False
8073,47.3962,214.9525,0.985669166876905,0.4867065548130543,False
8187,39.27244,172.4567,-0.0039148601514128675,0.17948949323855773,False
3095,1.365304,210.127,0.8732995274672427,-1.2540485402120636,True
4252,9.022068,214.9525,0.985669166876905,-0.9644919140624248,True
6987,55.6096,159.965,-0.29480447254674735,0.797313541422207,False
3491,11.4264,202.4433,0.6943720384335615,-0.87356704527143,True
7120,59.11937,220.1185,1.1059679042492645,0.9300428719541679,False
9,3.422086139,162.482694,-0.2361758606052133,-1.1762670000086988,False
5788,63.66434,107.4958,-1.5166353883302894,1.1019204666079045,False
1804,11.89492044,147.478341,-0.5855766970336237,-0.8558489599434058,False
6343,62.87291,144.9607,-0.6442040747836978,1.071990877471605,False
5882,46.55404,220.1185,1.1059679042492645,0.45485850408585676,True
397,9.797427154,142.499263,-0.7015226507073536,-0.9351700777505734,False
7268,48.48324,114.9728,-1.3425212459893818,0.5278152575090893,False
1172,6.126946607,242.610632,1.6297338896175246,-1.0739770154513044,True
9212,50.48733,129.9621,-0.993470943222154,0.6036041337106058,False
4466,9.894265,214.9525,0.985669166876905,-0.9315079510386414,False
2466,16.39747,129.9621,-0.993470943222154,-0.6855755834014176,False
4635,4.254025,220.1323,1.1062892597614085,-1.1448054831389176,True
6961,66.47977,242.6573,1.6308206301277242,1.2083918704490675,False
5510,63.96491,174.9768,0.05476977942506412,1.1132871529941895,False
3127,7.469813,117.4686,-1.284402471553855,-1.0231936999244298,False
6261,64.34541,197.6288,0.5822585519683622,1.1276765603534782,False
1660,11.82576277,152.488401,-0.46890927694849743,-0.8584643026126548,False
302,14.14101821,270.160419,2.2712756222883392,-0.7709080511882938,True
7450,63.71587,187.4974,0.3463323754653967,1.1038691818805042,False
4056,6.811035,82.49655,-2.098783706227298,-1.0481067748293904,False
4134,4.806626,142.4827,-0.7019083471818214,-1.1239077146864855,True
7732,70.69978,149.9447,-0.5281435043106358,1.367980419595644,False
8475,71.80608,219.9902,1.1029802294515727,1.4098174796786427,False
5621,60.87582,210.127,0.8732995274672427,0.9964667209849766,False
2199,4.927273,114.9509,-1.3430312232151764,-1.1193451947661806,False
2894,8.387102,174.9755,0.05473950680435517,-0.9885044881315398,False
7131,70.69395,265.147,2.1545299824086266,1.3677599458902439,False
3137,19.92045,187.4974,0.3463323754653967,-0.5523466889503603,False
8254,63.86146,167.4564,-0.12035500271490646,1.1093749737791607,False
2253,3.374565,139.9349,-0.7612380264457191,-1.1780641117754487,False
6098,69.87194,124.9607,-1.1099367010800933,1.3366739097709033,False
2081,14.86711,137.4392,-0.8193544722181149,-0.7434493638123536,False
1274,17.92733138,152.47417,-0.4692406689987392,-0.6277206593539439,False
6716,51.59161,182.4833,0.2295708773897592,0.6453648032473088,False
2216,4.465592,232.6378,1.3975002276688875,-1.136804632293234,True
9723,48.98892,184.9634,0.28732405171364356,0.5469386097126244,False
1040,3.644232332,255.141716,1.9215406227005616,-1.1678660747409138,True
2061,13.63369,214.9663,0.9859905223890496,-0.7900937339177254,False
7613,68.78714,92.45514,-1.8668816924818468,1.2956499173836327,False
6765,66.36534,124.9643,-1.1098528692073604,1.2040644594526853,False
5454,49.90782,159.9942,-0.29412450291235454,0.581688744857041,False
7115,53.81882,217.4702,1.0442979185382273,0.7295914312753814,False
9401,71.10143,222.6362,1.164596655910586,1.3831696586649165,False
1121,3.147892285,82.496547,-2.098783776087192,-1.1866362169879874,False
3853,2.504861,252.624,1.8629114984531385,-1.21095379676363,True
4190,6.184958,197.484,0.5788866477539761,-1.071783192677699,True
6780,49.65691,207.6094,0.8146731044690521,0.5722000557623784,False
5965,66.69393,277.6513,2.4457130063585275,1.2164907810405658,False
2999,3.000251,235.1372,1.4557028339771483,-1.1922195825409805,True
5789,61.62652,179.9794,0.17126348124058158,1.0248560195516472,False
473,9.086633107,159.965008,-0.29480428625369665,-0.962050248817171,False
6680,62.83586,242.6143,1.6298193049811869,1.0705897538378029,False
6125,68.24302,187.4847,0.3460366352476986,1.2750728757743393,False
8459,46.66033,104.9781,-1.5752641399916114,0.45887808387092593,False
8000,66.29727,149.9778,-0.5273727168141155,1.2014902493109063,False
5879,66.9541,217.4725,1.0443514777902512,1.2263296565009238,False
4973,11.94546,192.4404,0.46143819405455117,-0.8539377002414367,True
4188,6.783568,182.4653,0.22915171802609244,-1.0491454971735104,True
5972,49.60721,117.4392,-1.2850870985145104,0.570320545786671,False
1531,11.75090487,214.952509,0.9856693764565869,-0.8612952114619608,True
2317,16.56118,167.4847,-0.11969599104869702,-0.6793845456122213,True
8424,65.63056,132.4798,-0.9348421915608318,1.1762772091518752,False
6260,69.15975,127.4421,-1.0521532541354999,1.3097409478071405,False
654,2.451160296,149.984492,-0.527216882677357,-1.2129846017710848,True
5096,55.34066,127.482,-1.0512241175460384,0.7871430099761961,False
727,8.508626757,129.948316,-0.9937919261481972,-0.9839087739851229,False
8061,57.7475,179.9476,0.1705229663647702,0.8781627240593255,False
4229,3.367927,179.9794,0.17126348124058158,-1.1783151416993671,True
3081,1.294635,197.4725,0.5786188514938555,-1.2567210370022703,True
9499,51.43424,169.9447,-0.06241087801424017,0.6394135258855972,False
9007,52.76138,187.656,0.3500256351919273,0.6896021148023029,False
2067,9.061231,172.4579,-0.00388691619383548,-0.9630108828918288,False
8647,47.29134,214.9663,0.9859905223890496,0.4827410534840265,False
9177,49.19446,127.525,-1.050222792399501,0.5547115368837893,False
4709,2.323179,187.4974,0.3463323754653967,-1.2178244835122507,False
5745,71.00882,187.4811,0.34595280337496515,1.3796674168369436,False
5276,68.84751,255.1417,1.92154025011446,1.2979329358390344,False
9062,66.15184,177.6508,0.11703823156089237,1.1959905081485904,False
8874,63.53539,232.6378,1.3975002276688875,1.0970439512886396,False
6238,62.50904,112.4551,-1.4011499976507038,1.0582303685206866,False
5939,44.75355,169.9741,-0.0617262510535849,0.3867691898773786,False
8506,66.03662,194.9744,0.5204465178063044,1.1916332216415277,False
3991,1.399445,159.9794,-0.29446914505581406,-1.252757426528349,True
7768,68.67008,152.4624,-0.46951475264931425,1.2912230474086568,False
4638,13.16047,104.9923,-1.5749334698269408,-0.8079895429862213,False
9824,51.9989,240.1149,1.5716166986729267,0.6607673307725774,False
2150,5.099454,212.6228,0.93141830190277,-1.1128338083048672,True
5828,71.30912,235.1884,1.456895109500467,1.3910238926056542,False
9232,61.52908,184.9939,0.28803429396874536,1.021171121120401,False
896,11.7391369,142.485486,-0.7018434706269779,-0.8617402419852772,False
4883,3.4187,182.447,0.22872557267303098,-1.1763950539730776,True
1987,4.30774917,192.440432,0.4614389392267527,-1.1427737907153441,True
9486,68.88449,169.9447,-0.06241087801424017,1.2993314122756874,False
3686,11.92723,169.9741,-0.0617262510535849,-0.8546271060132102,False
8349,65.47514,127.482,-1.0512241175460384,1.1703996751393109,False
3541,29.38102,147.4738,-0.585682441626424,-0.1945753470815907,False
1677,6.864219377,162.497044,-0.23584169744584615,-1.0460954958128255,False
8373,40.96005,155.0084,-0.41022698932178325,0.24331001295895027,False
6859,52.13448,174.9882,0.05503524702205327,0.6658945734789439,False
2460,8.939477,154.9755,-0.4109931194920405,-0.9676152663441885,True
3697,10.35779,127.4421,-1.0521532541354999,-0.913978778775266,True
9542,61.78618,127.4586,-1.0517690247188052,1.0308938980772295,False
9611,70.18387,160.0013,-0.2939591678300198,1.3484701984373502,False
6249,52.40318,230.1051,1.3385221765378434,0.676056028820444,False
493,15.56741347,232.622804,1.3971510213456906,-0.7169659159675351,False
124,7.992791229,149.991327,-0.5270577185523196,-1.003416178828187,False
5078,64.08432,169.9447,-0.06241087801424017,1.117802893159164,False
3654,4.83659,120.0049,-1.2253405885500772,-1.122774563038355,False
7434,63.70026,160.0013,-0.2939591678300198,1.103278856916303,False
3359,1.034561,127.4958,-1.0509027620338938,-1.2665562820208238,False
1144,12.81011786,159.947583,-0.29521005580435744,-0.8212388456449824,True
7402,62.57813,139.9349,-0.7612380264457191,1.0608431521066348,False
7619,51.68219,174.9755,0.05473950680435517,0.648790276357964,False
5677,70.41492,139.9861,-0.7600457509224005,1.3572078398837724,False
3331,23.18508,172.4705,-0.003593504639268938,-0.42888784283379006,False
2260,12.72079,137.4392,-0.8193544722181149,-0.8246169664493805,False
1054,4.929637705,92.488023,-1.8661159581843216,-1.1192557684756954,False
1637,6.955766017,127.460067,-1.0517348632306665,-1.04263346717857,True
8860,50.55452,124.9935,-1.1091728995729675,0.6061450648025127,False
888,13.04114417,194.999168,0.5210232810907096,-0.8125021000857093,False
8605,68.52272,159.9512,-0.2951258280588919,1.285650319239236,False
9023,48.84821,210.1051,0.8727895502414478,0.5416173652723472,True
2753,1.835564,172.4624,-0.0037821263529186216,-1.2362646697658637,False
391,15.35762157,262.610632,2.09546651591392,-0.7248996376752332,True
1980,5.947501617,184.963371,0.28732337640133515,-1.0807631049642965,True
8472,69.86605,185.0077,0.28835564948088993,1.3364511670393762,False
5144,56.12834,147.4783,-0.5855776517855078,0.8169307849795198,False
3121,2.072617,184.967,0.2874078835863771,-1.2273000122553734,False
8138,71.48941,137.4684,-0.8186745025837221,1.397841937948115,False
372,22.33583015,162.452604,-0.23687655534147628,-0.461004011142502,False
9180,71.24132,174.9755,0.05473950680435517,1.38845989308145,False
6070,48.79525,210.1051,0.8727895502414478,0.5396145715437062,False
7250,69.1503,174.9581,0.05433431941947709,1.3093835761920412,False
4572,4.899337,162.4538,-0.23684870453042392,-1.1204016533311978,False
8570,38.84886,117.4872,-1.2839693402113992,0.16347092511964165,False
4611,16.58054,159.9942,-0.29412450291235454,-0.6786524065150443,True
5016,55.11148,162.4818,-0.23619667885360915,0.7784760865107513,False
4967,2.397122,184.9939,0.28803429396874536,-1.2150281735296808,True
8208,61.0537,94.97283,-1.8082531736868381,1.0031936271113113,False
4039,15.85633,167.4847,-0.11969599104869702,-0.7060399300463729,False
4896,11.12081,182.497,0.22988990423877223,-0.8851235735103922,False
