,Churn,Tenure,MonthlyCharge,zTenure,zMonthlyCharge
5749,False,43.86844,152.4907,0.35329689461383046,-0.46885574098310484
4762,False,5.506063,192.4705,-1.097457034226147,0.4621391216571267
1826,True,12.16872039,200.165175,-0.8454946392719133,0.641322181469488
5317,False,61.96895,204.9496,1.0378057298329646,0.7527353224978947
9984,False,47.10952,125.0073,0.47586514797531215,-1.1088515440608229
3709,False,1.215614,152.4441,-1.2597093822294405,-0.4699408980023757
3455,False,23.08359,172.4848,-0.43272590052864995,-0.0032605058114665506
9324,False,67.00686,124.9781,1.2283248868091399,-1.1095315136952157
4820,False,29.71753,194.9768,-0.1818495140448646,0.5205024057214598
9021,False,70.49442,144.9889,1.3602142995028619,-0.6435473917806199
3170,True,1.597599,204.9797,-1.2452638164734933,0.7534362501004708
4680,True,6.588658,242.6106,-1.056516428549066,1.6297331444453225
92,False,3.273341151,162.468917,-1.1818921044107606,-0.23649668052483772
6717,False,42.15567,147.4421,0.2885248966039249,-0.5864206278391038
6541,False,66.77022,192.4404,1.2193758477618277,0.46143819405455117
5504,False,61.38844,265.1283,1.0158525238772729,2.15409452240304
7470,False,51.83967,194.9699,0.6547457136009096,0.5203417279653875
9681,False,46.24636,184.9939,0.44322293810344954,0.28803429396874536
20,False,20.45390977,184.978458,-0.5321727863476731,0.2876747018079817
7096,False,55.93837,114.9509,0.8097466700884708,-1.3430312232151764
3880,True,6.358996,242.6143,-1.0652015798577361,1.6298193049811869
5987,False,57.16208,114.9658,0.8560238361321906,-1.3426842524085858
2414,True,15.98627,230.1051,-0.7011259757960024,1.3385221765378434
4458,True,3.575214,225.1457,-1.1704761480507866,1.2230344571951264
5003,False,44.72802,137.4392,0.3858037192600788,-0.8193544722181149
4041,False,14.9206,184.9963,-0.7414265270195852,0.2880901818839008
2629,True,13.81972,162.4713,-0.7830586184090567,-0.23644118848241427
8492,False,71.99418,192.4705,1.4169308765887145,0.4621391216571267
3531,False,14.70766,127.4421,-0.7494793007464893,-1.0521532541354999
7190,False,69.81507,152.4624,1.3345232511729466,-0.46951475264931425
3999,False,2.366635,207.6094,-1.2161811035222239,0.8146731044690521
4022,False,10.94068,182.4676,-0.8919355681165122,0.2292052772781163
903,False,13.17849974,147.478341,-0.8073077104673196,-0.5855766970336237
287,False,11.38099891,137.487242,-0.875283982928633,-0.8182357358764881
7311,False,53.07792,172.4624,0.7015727403095545,-0.0037821263529186216
6177,False,65.9038,182.4538,1.1866103541370319,0.22888392176597172
4160,True,2.735806,182.4538,-1.2022201261129308,0.22888392176597172
3998,True,6.053801,169.9378,-1.0767431703413581,-0.06257155577031247
4774,False,4.043292,139.983,-1.1527747945214275,-0.7601179394794761
1819,False,10.27742832,184.978458,-0.9170178246349161,0.2876747018079817
6828,False,53.02619,92.48802,0.6996164616165296,-1.8661160280442153
210,False,4.525864256,137.439154,-1.1345253102326627,-0.8193555434031553
6889,False,53.84369,159.9512,0.7305319426052777,-0.2951258280588919
7839,False,54.12731,252.6378,0.7412576291105114,1.8632328539652832
5122,False,54.55822,235.1372,0.7575533965880176,1.4557028339771483
9043,False,60.98712,184.9634,1.0006757644517015,0.28732405171364356
7459,False,62.52627,174.9882,1.0588819571903332,0.05503524702205327
1245,True,9.323157168,172.470522,-0.9531055942468629,-0.003592992333379982
7976,False,58.69071,104.9923,0.9138321929564471,-1.5749334698269408
3318,False,2.138986,129.9598,-1.2247901290043126,-0.9935245024741779
2231,True,13.85765,242.6281,-0.781624215725383,1.6301406604933315
1858,False,8.703568707,92.455141,-0.9765366343531541,-1.8668816691952155
676,False,9.75910234,127.511223,-0.9366194111556062,-1.0505436123191254
4343,False,11.19005,117.4835,-0.882505117359125,-1.2840555007472638
2528,False,5.585807,184.9785,-1.0944413472341388,0.2876756798464971
6478,False,68.3716,172.4705,1.2799353987658173,-0.003593504639268938
1649,True,5.045543619,220.114868,-1.1148725426888448,1.105883327204329
6437,False,64.25103,107.482,1.1241073822547405,-1.516956743842434
6488,False,64.5515,114.9728,1.135470286930813,-1.3425212459893818
7259,False,59.98863,194.9768,0.9629157661490045,0.5205024057214598
8202,False,44.97817,149.9447,0.3952636673571249,-0.5281435043106358
464,False,3.179043613,182.45383,-1.1854581640356225,0.2288846203649114
9193,False,68.77621,210.138,1.295236576457386,0.8735556804117056
9730,False,48.38976,107.4806,0.5242801148022659,-1.5169893451262748
6431,False,60.22359,210.1518,0.971801272464743,0.8738770359238502
7748,False,70.06451,204.961,1.3439563491274824,0.7530007900948837
1366,True,3.187512279,159.947583,-1.185137903628622,-0.29521005580435744
9229,False,65.71442,149.9598,1.1794485513362378,-0.5277918761777822
5994,False,62.27397,192.4404,1.0493407023237142,0.46143819405455117
7107,False,59.97805,169.9447,0.962515661208502,-0.06241087801424017
7257,False,62.5497,240.1149,1.059768011893167,1.5716166986729267
5274,False,59.238,137.4392,0.934529114779483,-0.8193544722181149
4072,False,11.37064,147.4738,-0.8756757268860264,-0.585682441626424
3892,True,9.882614,190.1599,-0.931948558095522,0.40833303134110427
851,True,26.01552533,230.105118,-0.32184860272454796,1.3385225956972073
224,True,6.945736396,159.947583,-1.0430127583802213,-0.29521005580435744
9785,False,64.39513,172.4848,1.129556826671228,-0.0032605058114665506
6121,False,53.66326,197.484,0.7237086028685193,0.5788866477539761
4500,True,7.521969,192.4404,-1.0212213111458988,0.46143819405455117
7726,False,67.50861,262.6106,1.2472996178013163,2.0954657707417175
3475,True,19.6617,214.9663,-0.5621318641256979,0.9859905223890496
2516,True,14.17599,242.6326,-0.7695855194343029,1.6302454503342483
1665,True,14.98166868,242.61428,-0.7391170865112698,1.629818839248561
1602,True,3.845852341,197.472533,-1.1602413902697324,0.5786196199526888
4362,True,7.028485,194.9744,-1.0398834459718942,0.5204465178063044
1049,False,9.716257401,147.460067,-0.9382396825893903,-0.5860022369342704
4596,False,21.26763,114.9509,-0.5014002453070313,-1.3430312232151764
2835,False,12.57563,124.9781,-0.8301064969941226,-1.1095315136952157
4968,False,5.533306,172.4579,-1.0964267829129035,-0.00388691619383548
522,False,9.709171662,157.469817,-0.938507644704798,-0.35290887913075325
9798,False,65.0829,174.9755,1.1555662950010521,0.05473950680435517
6435,False,66.12646,117.5015,1.1950307100966089,-1.2836363413835974
4846,False,4.212653,147.4421,-1.146370052288112,-0.5864206278391038
1734,True,8.406444381,220.161527,-0.9877730153338852,1.1069698581348473
511,False,8.792119046,92.455141,-0.9731879171398188,-1.8668816691952155
6327,False,70.68154,227.4754,1.367290635652849,1.2772853221692622
9594,False,63.3179,152.4624,1.0888191097470583,-0.46951475264931425
3315,True,7.146126,230.1051,-1.0354346042605824,1.3385221765378434
221,True,4.973046104,245.145743,-1.117614188617547,1.6887680848166686
4374,True,1.849221,152.4907,-1.2357482016021164,-0.46885574098310484
3028,False,1.571176,159.9512,-1.2462630577629927,-0.2951258280588919
557,True,1.410971237,169.937833,-1.252321537646581,-0.06257078731147903
8783,False,40.53237,134.9509,0.2271363947213138,-0.8772985969187811
6687,False,68.69095,232.6228,1.2920122903300455,1.3971509281991656
7627,False,56.01076,154.9755,0.8124842501114377,-0.4109931194920405
6248,False,61.93975,172.4624,1.0367014704508586,-0.0037821263529186216
983,True,12.51401968,187.609354,-0.8324364207576341,0.348939406987616
722,False,10.35063785,127.442069,-0.9142492523622431,-1.0521539760210703
6028,False,61.99036,137.4978,1.0386153939895018,-0.8179898756230661
496,True,13.86188691,252.637807,-0.7814639880672104,1.8632330169717026
1522,True,2.689103558,162.467607,-1.203986277131621,-0.23652718601186054
6560,False,52.36353,182.4433,0.674556580721112,0.22863941213716593
7549,False,41.95888,219.9902,0.28108286907637053,1.1029802294515727
7376,False,47.02083,147.4421,0.4725111491876764,-0.5864206278391038
2756,False,3.122125,149.9915,-1.1876106610363657,-0.5270536899651025
2382,False,9.713544,137.4392,-0.9383422955521186,-0.8193544722181149
9699,False,46.86027,137.4392,0.46643923527018005,-0.8193544722181149
2190,True,4.836004,117.4872,-1.1227967238602012,-1.2839693402113992
3907,True,2.970609,194.9744,-1.1933405570822264,0.5204465178063044
8255,False,60.97619,210.127,1.0002624235254547,0.8732995274672427
3122,True,3.62899,162.4689,-1.16844249556681,-0.23649707639757037
6865,False,68.36063,214.9525,1.279520545155485,0.985669166876905
3145,True,7.713222,162.4982,-1.013988676912821,-0.235814778100046
4295,True,19.48354,137.4392,-0.568869359040628,-0.8193544722181149
332,True,2.423722078,152.495236,-1.2140222356633712,-0.46875011282346074
4418,False,7.332162,139.9979,-1.028399261849301,-0.7597709686728857
7281,False,57.07901,127.4958,0.8528823694585079,-1.0509027620338938
1639,False,12.17994263,232.637807,-0.8450702466757406,1.397500390675307
9692,False,66.51398,174.991,1.209685593512829,0.055100449589734944
5826,False,62.11937,149.9598,1.0434941783348943,-0.5277918761777822
1517,False,2.101748234,132.466002,-1.2261983534041125,-0.9351635004997139
1294,False,8.343625652,162.446995,-0.9901486376239608,-0.23700717005652158
5561,False,53.66219,227.4754,0.7236681385692436,1.2772853221692622
7513,False,67.37714,182.4433,1.2423278033846914,0.22863941213716593
3532,True,5.186633,139.9349,-1.1095369511585453,-0.7612380264457191
3320,False,14.65682,120.0035,-0.7514019222186213,-1.225373189833918
4524,False,7.461144,129.9483,-1.0235215363827679,-0.9937922987342986
9327,False,64.01003,142.4713,1.1149934606421557,-0.7021738147788099
8632,False,46.65167,184.9939,0.458550587766507,0.28803429396874536
7887,False,62.96952,179.9476,1.0756443877080857,0.1705229663647702
6010,False,54.22687,255.1417,0.7450226997982664,1.92154025011446
8175,False,43.18342,117.4858,0.3273914233148553,-1.28400194149524
5321,False,67.78257,194.9992,1.2576599911000044,0.5210240262629118
2829,True,2.185047,159.9805,-1.2230482354632453,-0.29444352976136756
9728,False,71.15468,137.4392,1.3851834193531745,-0.8193544722181149
4742,False,1.726448,120.0049,-1.2403911206815434,-1.2253405885500772
3182,True,6.815025,139.9512,-1.0479558845919041,-0.7608584543552875
6648,False,60.29534,220.1323,0.9745146495423488,1.1062892597614085
8493,False,61.84543,190.1737,1.0331345613782488,0.40865438685324884
3317,False,8.549649,114.9509,-0.982357431632117,-1.3430312232151764
2621,False,16.75789,172.4705,-0.671945543452837,-0.003593504639268938
1791,True,2.542844079,247.664655,-1.2095173867859925,1.747425059875144
2567,False,1.280324,139.9568,-1.2572622375508085,-0.7607280492199249
3479,False,4.529842,129.995,-1.1343748834815799,-0.9927048130518962
2905,False,13.09678,139.9816,-0.810398114220684,-0.7601505407633173
6413,True,56.57319,210.138,0.833753722860675,0.8735556804117056
1169,True,3.816472249,152.44408,-1.1613524602093945,-0.4699413637350015
7216,False,51.08527,149.9378,0.6262164917563697,-0.5283041820667082
8344,False,57.26943,169.9671,0.8600835020455141,-0.06188925747278876
2580,True,1.794202,174.9768,-1.2378288607440369,0.05476977942506412
331,True,12.21754865,262.610632,-0.8436480959768141,2.09546651591392
2539,False,2.440244,179.9656,-1.2133974244517642,0.17094212572843698
6542,False,69.76806,132.466,1.3327454692019605,-0.9351635470729764
5329,False,48.21972,152.4624,0.5178496947566062,-0.46951475264931425
9224,False,61.85144,139.9349,1.0333618421620314,-0.7612380264457191
8311,True,62.08563,265.1283,1.0422182293091324,2.15409452240304
4746,False,23.59578,129.9915,-0.4133563589902685,-0.992786316261498
38,False,9.847563364,184.964681,-0.933274071576747,0.287353881888358
8071,True,50.69374,232.624,0.611409961760621,1.397178872156743
3838,True,2.771756,242.6106,-1.2008606012914687,1.6297331444453225
8726,False,70.33975,162.4676,1.3543651283168925,-0.23652734901827932
7899,False,54.396,229.9931,0.7514187062809905,1.3359140738305837
6628,False,66.91238,184.9715,1.2247519270001892,0.28751267342729325
8847,False,52.71022,262.6106,0.6876673918574902,2.0954657707417175
9567,False,49.24329,169.9928,0.5565581459806463,-0.06129079104799788
8920,False,70.66533,255.1417,1.3666776204273716,1.92154025011446
4758,False,17.1248,207.6094,-0.6580700705114528,0.8146731044690521
6864,False,61.13547,139.9568,1.0062859315522286,-0.7607280492199249
8383,False,65.24225,124.9607,1.161592450224975,-1.1099367010800933
3055,True,6.967998,257.6375,-1.0421708890282444,1.9796590245499874
8905,False,59.28121,117.472,0.9361631917623867,-1.2843232970073846
774,False,9.07068647,187.484705,-0.9626533044171809,0.3460367516808549
2337,False,3.399281,107.5286,-1.17712942427928,-1.5158715868231636
8883,False,54.40563,242.6281,0.7517828849744728,1.6301406604933315
6051,False,62.09662,162.4608,1.042633839261507,-0.23668569811122006
1278,True,9.983052758,215.159141,-0.9281502553267362,0.9904811396584311
7704,False,61.0006,162.5005,1.0011855389883724,-0.23576121884802215
3450,True,4.165508,262.6106,-1.1481529395678851,2.0954657707417175
9776,False,57.49156,182.4653,0.8684838149409643,0.22915171802609244
8347,False,43.04477,134.9509,0.3221480821049595,-0.8772985969187811
7117,False,53.92549,182.4433,0.7336253815592588,0.22863941213716593
6634,False,70.70213,255.1555,1.368069289785642,1.9218616056266047
1792,True,1.796607335,207.475448,-1.2377378979446925,0.8115538136311694
7230,False,60.75202,149.9483,0.9917849637416655,-0.528059672437903
8151,False,59.8036,172.4555,0.9559184677424627,-0.003942804108990917
7188,False,58.13955,162.4689,0.89298891894818,-0.23649707639757037
6606,False,54.66546,172.4742,0.7616089026201075,-0.003507344103403892
1736,True,14.10031907,255.119794,-0.7724471747221511,1.9210301331688784
7927,False,66.8616,159.9794,1.2228315745541847,-0.29446914505581406
2510,False,8.386909,147.4601,-0.9885117868322503,-0.586001468475437
1364,True,2.876901531,275.119794,-1.1968843020074535,2.386762759465274
758,True,3.248169927,162.45383,-1.182844007159428,-0.23684800593148425
3852,False,9.738632,142.4713,-0.9373935400939586,-0.7021738147788099
6651,False,53.34051,104.9923,0.7115031331570596,-1.5749334698269408
3052,False,15.77942,202.4433,-0.7089484433709534,0.6943720384335615
6052,False,66.03293,129.9926,1.191493676534679,-0.9927607009670516
3449,False,9.62756,129.9926,-0.9415939612613986,-0.9927607009670516
2006,False,5.982479,275.1336,-1.0794403616992536,2.387084254697206
419,False,6.325942162,169.937833,-1.0664515802250685,-0.06257078731147903
3217,True,15.51348,182.4433,-0.7190055235105836,0.22863941213716593
174,False,7.34059599,147.473844,-1.0280803127881335,-0.585681417014646
4765,False,9.312734,152.509,-0.9534997682556049,-0.46842959563004405
4778,False,18.01409,149.9621,-0.6244396997610142,-0.5277383169257583
4096,False,11.36049,172.4742,-0.8760595704726146,-0.003507344103403892
9286,False,48.66437,162.447,0.5346650692173361,-0.23700705362336466
6166,False,68.33092,159.9875,1.2783969990512947,-0.2942805233421637
7874,False,55.10455,262.6106,0.7782140139930118,2.0954657707417175
1244,True,8.550692097,232.637807,-0.9823179847263397,1.397500390675307
7305,False,57.86878,92.45514,0.8827491822052769,-1.8668816924818468
9137,False,69.85281,164.9853,1.335950468607216,-0.1778985973569578
7602,False,59.05181,182.4433,0.9274879485344739,0.22863941213716593
3323,True,1.683285,265.147,-1.2420234202606473,2.1545299824086266
8867,False,59.59171,232.6228,0.9479054019727918,1.3971509281991656
6937,False,64.4649,184.9496,1.1321953258866226,0.287002696201499
5689,False,60.34404,169.9447,0.9763563424159292,-0.06241087801424017
5517,False,57.49209,129.9778,0.8685038580050914,-0.9931053431105111
7486,False,66.89669,104.9781,1.2241585766678185,-1.5752641399916114
1093,False,17.41856593,192.470522,-0.6469606943352366,0.46213963396301566
2462,False,26.15019,134.9509,-0.3167559751462715,-0.8772985969187811
3885,True,12.5247,204.961,-0.8320325220054461,0.7530007900948837
7073,False,51.73474,104.9629,0.6507775650747333,-1.5756180967875963
1074,True,4.898445616,187.609354,-1.12043536289096,0.348939406987616
8898,False,67.89973,172.4624,1.262090642785193,-0.0037821263529186216
7457,False,66.89083,184.967,1.2239369684493542,0.2874078835863771
9143,False,64.49513,152.4579,1.133338536883919,-0.46961954249023113
7187,False,62.27403,202.6362,1.0493429713498421,0.6988640296141905
3956,False,9.312768,92.48802,-0.9534984824741326,-1.8661160280442153
7323,False,47.30434,149.9378,0.48323267581167656,-0.5283041820667082
2252,True,15.13792,182.4433,-0.7332081143853654,0.22863941213716593
7025,False,69.70806,144.9889,1.3304764430743459,-0.6435473917806199
1477,False,1.350108155,127.506726,-1.2546232030343334,-1.050648332300148
6468,False,60.88203,197.6288,0.9967015651891848,0.5822585519683622
974,True,1.591333405,240.114868,-1.2455007631194943,1.5716159535007246
409,False,8.69085131,255.155493,-0.9770175694542916,1.9218614426201859
920,True,12.81881129,194.958118,-0.8209100853148392,0.5200673648752366
4172,False,24.79814,104.9923,-0.3678865880769585,-1.5749334698269408
2565,False,9.817033,127.4887,-0.9344286414701068,-1.0510680971162292
9302,False,62.45252,245.1457,1.0560929459084738,1.688767083491522
4838,False,2.429677,130.0244,-1.2137970377699394,-0.9920201860912402
8027,False,57.67058,182.4653,0.8752538325637236,0.22915171802609244
2717,False,9.499599,172.4733,-0.94643307546666,-0.003528302071587264
6329,False,68.03514,137.4698,1.2672114565841974,-0.8186419012998816
6622,False,65.62722,172.4624,1.176150900030771,-0.0037821263529186216
2730,False,6.128314,137.4684,-1.073925304610576,-0.8186745025837221
6374,False,66.07472,217.4725,1.1930740532325628,1.0443514777902512
9532,False,69.60264,142.4713,1.3264897641681268,-0.7021738147788099
226,True,6.035737465,179.947583,-1.077426280889226,0.1705225704920382
2189,True,4.275019,184.9853,-1.1440115508968651,0.2878340289394379
892,False,5.36237356,157.469817,-1.1028909524531851,-0.35290887913075325
4521,False,29.30064,147.4713,-0.19761508575055156,-0.585740658204711
5688,False,37.5005,149.9928,0.1124798572958029,-0.5270234173443935
4763,True,10.89731,184.9715,-0.8935756958357564,0.28751267342729325
8351,False,65.52159,129.9483,1.172156279533106,-0.9937922987342986
8118,False,50.02645,240.1149,0.586174987682356,1.5716166986729267
172,False,19.48900163,172.462354,-0.5686628160211387,-0.003783197537959046
5754,False,66.60766,144.9889,1.2132282996400776,-0.6435473917806199
7118,True,63.6037,217.484,1.0996272375349287,1.044619274050372
8085,True,42.01957,152.4798,0.28337798900445266,-0.4691095652644362
2376,False,5.59356,159.9942,-1.0941481512413487,-0.29412450291235454
3791,False,27.84191,190.127,-0.25278002713613734,0.40756690117084704
5795,False,50.09295,137.4836,0.5886898249737956,-0.8183205457877369
6025,True,63.47945,222.6281,1.0949284625956603,1.1644080341969358
9642,False,70.30088,137.4392,1.35289517755722,-0.8193544722181149
8625,False,55.40614,230.1051,0.7896192738234662,1.3385221765378434
9593,False,70.14018,202.4433,1.3468179692454256,0.6943720384335615
879,True,13.01023159,182.465269,-0.8136711242805756,0.2291509961405215
7500,False,56.78316,200.1652,0.8416941797942622,0.6413227636352707
8511,False,70.50947,124.9643,1.3607834468898714,-1.1098528692073604
6907,False,63.25532,159.965,1.0864525154959561,-0.29480447254674735
3935,True,8.30949,202.4433,-0.9914395490618133,0.6943720384335615
9153,False,65.52,192.4885,1.172096150340724,0.4625582810207935
1782,False,4.106981469,129.977753,-1.1503662433678459,-0.9931064375821828
4420,False,3.059231,117.4392,-1.1899891298575354,-1.2850870985145104
5889,False,64.07956,184.967,1.1176228837530395,0.2874078835863771
2630,True,1.37258,187.656,-1.2537733829769884,0.3500256351919273
5764,False,67.75314,267.6427,1.2565470337844094,2.2126464281810225
4398,True,7.579193,182.4433,-1.0190572652937884,0.22863941213716593
5154,False,65.82455,162.4713,1.1836133487934741,-0.23644118848241427
7612,False,51.40304,162.447,0.6382336322992375,-0.23700705362336466
1668,False,5.260793737,149.991327,-1.1067324069936095,-0.5270577185523196
5566,False,61.22216,117.4835,1.0095642961356104,-1.2840555007472638
5519,False,56.9918,124.9781,0.8495843399820203,-1.1095315136952157
8327,False,56.67924,204.9634,0.8377642265412337,0.7530566780100392
504,True,5.658327457,197.48762,-1.0916988337054796,0.5789709453593355
1674,False,9.373705128,147.442069,-0.9511940168812362,-0.5864213497246747
6075,False,52.35716,144.9607,0.6743156857805638,-0.6442040747836978
567,False,5.511437756,137.468388,-1.0972537765295878,-0.8186747820232978
9157,False,62.97217,165.0113,1.0757446030287219,-0.1772931449427722
9645,False,68.95898,167.4564,1.3021484082131207,-0.12035500271490646
5299,False,44.23945,102.4746,0.36732741767393484,-1.6335622214882628
7327,False,53.96674,144.9607,0.7351853370219937,-0.6442040747836978
2268,True,16.30451,245.1283,-0.6890910612151349,1.688361896106644
9361,False,70.17477,137.4392,1.3481260628079952,-0.8193544722181149
9035,False,65.90788,184.9963,1.1867646479137097,0.2880901818839008
3841,True,9.742042,230.1344,-0.937264583775706,1.3392044748353678
8256,False,52.87464,182.447,0.6938852797891966,0.22872557267303098
7843,False,65.9436,182.4762,1.1881154748016827,0.2294055423074238
599,False,17.28022598,204.963371,-0.6521923103526179,0.7530560026977308
5243,False,71.30457,162.4676,1.390851824790977,-0.23652734901827932
8244,False,70.89738,275.1336,1.375453078975921,2.387084254697206
8587,False,71.59338,207.6094,1.4017737820562493,0.8146731044690521
1563,False,23.27091932,152.455519,-0.4256416485028456,-0.4696749879593914
516,True,1.557206083,242.628057,-1.2467913595408864,1.6301396591681854
3197,True,11.93299,182.4433,-0.8544092795049593,0.22863941213716593
1506,False,23.42878979,79.978861,-0.4196714448160325,-2.157412201735675
8483,False,37.04844,129.9621,0.0953842581083124,-0.993470943222154
7787,False,66.03197,207.4811,1.1914573721166375,0.8116854296713608
747,False,7.607475355,117.483475,-1.017987708586364,-1.284056082913047
9524,False,67.67761,242.6281,1.2536907080607638,1.6301406604933315
2618,False,10.49402,139.9349,-0.9088269549525173,-0.7612380264457191
2127,True,1.789614,207.4673,-1.238002365608595,0.8113640741592162
2107,True,8.182907,172.4871,-0.9962265513003439,-0.0032069465594426728
6990,False,70.44382,225.1457,1.3583007541352403,1.2230344571951264
2051,False,6.025694,152.4798,-1.077806095630839,-0.4691095652644362
4938,False,11.7516,147.4783,-0.8612689236597593,-0.5855776517855078
5957,False,70.28188,137.4684,1.3521766526168086,-0.8186745025837221
1615,False,7.336939062,137.439154,-1.0282186072077804,-0.8193555434031553
1725,False,6.267383901,127.442069,-1.0686660839616797,-1.0521539760210703
5059,False,62.43987,194.9744,1.0556145595665685,0.5204465178063044
1387,False,12.48678964,200.165175,-0.833466181961234,0.641322181469488
9132,False,68.09161,252.624,1.2693469883413042,1.8629114984531385
669,False,3.7013893,102.474625,-1.1657045638447934,-1.6335616393224797
6187,False,45.50676,139.9512,0.4152534093703877,-0.7608584543552875
9906,False,66.88131,182.4433,1.2235769496371063,0.22863941213716593
5200,False,42.22682,139.9512,0.2912155834202543,-0.7608584543552875
8120,False,70.67844,245.1457,1.3671734026362552,1.688767083491522
9774,False,46.04312,162.4689,0.43553699026717657,-0.23649707639757037
1310,False,3.685081574,160.00128,-1.166321274784393,-0.29395963356264554
2348,True,17.4028,139.9349,-0.6475569161201723,-0.7612380264457191
6618,False,63.9916,232.6378,1.1142964914499565,1.3975002276688875
9636,False,70.61283,149.9483,1.3646922225657092,-0.528059672437903
1438,True,7.989151046,137.461553,-1.0035538400004584,-0.8188339461483345
6386,False,45.29142,162.5005,0.4071098745983792,-0.23576121884802215
1854,False,19.79804917,204.949594,-0.5569755336388887,0.7527351827781065
2205,False,6.17382,194.9744,-1.0722043995611887,0.5204465178063044
3900,False,11.51439,140.0013,-0.8702395184552834,-0.7596917941264154
455,True,4.991605214,212.669463,-1.1169123368592924,0.9325049259798133
7845,False,71.13061,137.5165,1.38427316170498,-0.8175544156174791
6678,False,66.6997,159.9476,1.2167089857198385,-0.2952096599316254
8750,False,42.04904,147.4564,0.2844924590041325,-0.5860876290113021
58,True,15.72071086,220.14775,-0.7111686529141165,1.1066490382152228
4750,True,13.89557,220.1615,-0.7801901912127307,1.1069692293958013
1292,True,2.447985699,147.473844,-1.2131046558300456,-0.585681417014646
1837,True,5.252073829,265.128318,-1.1070621686449829,2.154094941562403
6944,False,55.62125,134.9801,0.7977541106619856,-0.8766186272843883
65,False,7.916533093,184.963371,-1.0063000405453066,0.28732337640133515
6371,False,71.51954,230.1051,1.3989813672351987,1.3385221765378434
811,False,29.10639477,127.458638,-0.20496087745112646,-1.0517681398268153
6179,False,51.34296,232.6228,0.6359615808034528,1.3971509281991656
2939,False,7.129721,114.9728,-1.0360549938209744,-1.3425212459893818
7235,False,52.07056,192.4404,0.6634773043109917,0.46143819405455117
16,True,15.78214958,194.966286,-0.7088452185653298,0.5202575700798158
6046,False,60.17035,149.9845,0.9697878899475063,-0.5272166963843063
9613,False,62.29043,114.9838,1.049963171824723,-1.342265093044919
949,False,4.905988692,192.470522,-1.120150105615517,0.46213963396301566
7445,False,67.19921,207.4974,1.2355990064032503,0.8120650017617923
4125,True,8.032262,137.4684,-1.001923508650252,-0.8186745025837221
1715,False,9.324505434,182.460772,-0.9530546067338466,0.2290462761594984
2111,True,6.23273,172.4441,-1.0699765940748924,-0.004208271705980072
3075,False,7.899007,222.65,-1.0069628265941732,1.1649180114227307
6017,False,63.5434,277.6375,1.097346866276676,2.445391650846383
8996,False,48.85809,184.9797,0.5419909982413609,0.28770362380407516
8908,False,71.21292,217.4702,1.3873858873810456,1.0442979185382273
2569,False,3.765838,137.4686,-1.1632673007749468,-0.8186698452574589
8645,False,62.80581,137.4686,1.0694533499188894,-0.8186698452574589
689,True,5.78988794,194.966286,-1.0867235974840033,0.5202575700798158
9471,False,64.04466,129.9483,1.11630306688881,-0.9937922987342986
7951,False,70.40235,200.1185,1.3567324789100372,0.6402352779528689
5829,False,62.04916,139.965,1.040839039594564,-0.760537098843143
9422,False,49.37752,175.1331,0.5616343355991411,0.05840947989957082
7122,False,48.99429,157.4836,0.547141687551046,-0.35258791949134133
4361,True,2.222289,184.9853,-1.2216398509458348,0.2878340289394379
6553,False,50.02343,174.9882,0.5860607800339328,0.05503524702205327
5804,False,69.74139,149.9598,1.3317368870882353,-0.5277918761777822
1497,True,5.497366828,187.46728,-1.097785898250784,0.3456309821301941
4822,True,1.331372,220.1185,-1.2553317501214338,1.1059679042492645
3762,True,12.66908,174.9882,-0.8265724888003629,0.05503524702205327
3823,False,12.13947,207.4811,-0.8466008042577952,0.8116854296713608
8488,False,61.35418,140.0049,1.0145569099584049,-0.7596079622536819
8764,False,50.62244,220.1323,0.6087136023789724,1.1062892597614085
7707,True,61.67106,255.1336,1.0265403932803796,1.9213516284008105
3098,True,10.59517,182.4433,-0.9050017550723805,0.22863941213716593
5223,False,66.09922,144.9889,1.1940005722346723,-0.6435473917806199
8073,False,47.3962,214.9525,0.4867065548130543,0.985669166876905
8187,False,39.27244,172.4567,0.17948949323855773,-0.0039148601514128675
3095,True,1.365304,210.127,-1.2540485402120636,0.8732995274672427
4252,True,9.022068,214.9525,-0.9644919140624248,0.985669166876905
6987,False,55.6096,159.965,0.797313541422207,-0.29480447254674735
3491,True,11.4264,202.4433,-0.87356704527143,0.6943720384335615
7120,False,59.11937,220.1185,0.9300428719541679,1.1059679042492645
9,False,3.422086139,162.482694,-1.1762670000086988,-0.2361758606052133
5788,False,63.66434,107.4958,1.1019204666079045,-1.5166353883302894
1804,False,11.89492044,147.478341,-0.8558489599434058,-0.5855766970336237
6343,False,62.87291,144.9607,1.071990877471605,-0.6442040747836978
5882,True,46.55404,220.1185,0.45485850408585676,1.1059679042492645
397,False,9.797427154,142.499263,-0.9351700777505734,-0.7015226507073536
7268,False,48.48324,114.9728,0.5278152575090893,-1.3425212459893818
1172,True,6.126946607,242.610632,-1.0739770154513044,1.6297338896175246
9212,False,50.48733,129.9621,0.6036041337106058,-0.993470943222154
4466,False,9.894265,214.9525,-0.9315079510386414,0.985669166876905
2466,False,16.39747,129.9621,-0.6855755834014176,-0.993470943222154
4635,True,4.254025,220.1323,-1.1448054831389176,1.1062892597614085
6961,False,66.47977,242.6573,1.2083918704490675,1.6308206301277242
