,MonthlyCharge,Tenure,Churn,Number
8570,117.4872,38.84886,False,8570
4611,159.9942,16.58054,True,4611
5016,162.4818,55.11148,False,5016
4967,184.9939,2.397122,True,4967
8208,94.97283,61.0537,False,8208
4039,167.4847,15.85633,False,4039
4896,182.497,11.12081,False,4896
3321,157.4698,24.26165,False,3321
1963,139.983006,3.27055489,False,1963
4710,172.4885,10.48384,True,4710
9449,187.6422,62.90578,False,9449
8531,147.4601,68.70194,False,8531
4455,197.4876,8.867984,False,4455
2540,127.4738,7.409027,False,2540
9196,232.624,61.42667,False,9196
8644,242.6326,41.88419,True,8644
5159,104.9643,71.34414,False,5159
5584,215.1591,52.98033,False,5584
406,127.481989,32.30772134,False,406
6901,204.9634,43.55176,False,6901
8880,194.9882,71.96235,False,8880
4463,225.1457,6.403708,True,4463
2867,139.9512,13.96391,True,2867
9439,194.9663,57.27183,False,9439
8848,222.6654,64.56029,False,8848
5201,204.9797,66.85703,False,5201
8805,179.9476,69.12212,False,8805
5068,190.127,58.75447,False,5068
9467,164.9785,67.41948,False,9467
716,275.133571,16.75922789,True,716
5030,162.447,42.19555,False,5030
834,169.944668,6.28842083,True,834
7390,144.9889,59.7815,False,7390
5757,114.9509,62.04664,False,5757
9939,232.652,62.32515,True,9939
3421,129.9763,6.671684,False,3421
4049,174.9882,3.319565,True,4049
5587,212.6415,60.34933,True,5587
1298,142.452604,12.01513041,True,1298
3360,117.4392,15.65432,False,3360
5270,152.4579,70.25821,False,5270
3267,149.9915,9.416447,False,3267
4377,267.6647,10.28653,True,4377
1183,172.44408,17.70570806,False,1183
3120,129.9598,6.693474,True,3120
2298,265.147,9.487121,True,2298
874,225.145743,14.89720747,True,874
1130,137.468388,1.845003373,False,1130
4169,182.4676,10.91791,True,4169
8951,144.9607,65.38222,False,8951
8252,194.9525,48.56433,False,8252
3080,172.4567,4.267801,True,3080
2798,149.9741,6.853152,False,2798
3085,149.9483,7.733033,True,3085
8668,240.1149,69.22974,False,8668
4723,172.4705,9.283599,True,4723
4970,175.0062,2.348386,False,4970
7480,159.9349,56.08228,False,7480
792,149.959755,5.310878954,False,792
3361,124.9643,9.348659,False,3361
1028,182.460772,9.539729035,False,1028
5405,184.9715,57.33843,False,5405
4545,149.9778,6.506483,False,4545
2469,192.4404,13.85176,True,2469
9397,162.447,61.82169,False,9397
4380,200.1185,1.126364,True,4380
7145,147.4738,62.82563,False,7145
6604,139.9349,60.50578,False,6604
7700,139.9816,67.98776,False,7700
9260,204.9496,58.20411,False,9260
8810,127.4958,69.31577,False,8810
8716,214.9663,44.14411,False,8716
4347,159.9642,11.20643,False,4347
1116,117.487242,1.291871699,False,1116
7947,222.6326,70.14056,False,7947
7475,220.1185,67.69622,False,7475
8467,147.5031,38.58318,False,8467
2048,117.4392,7.793232,False,2048
8717,219.9902,50.72837,False,8717
8220,142.4827,56.79773,False,8220
8919,137.4392,65.32158,False,8919
8618,182.4608,48.71074,False,8618
8806,255.1336,70.7555,True,8806
7901,182.4676,40.32467,False,7901
6798,129.9621,54.47785,False,6798
8409,124.9935,45.96907,False,8409
4738,179.9794,4.731685,True,4738
9855,174.9919,62.91268,False,9855
9981,230.1051,61.48957,False,9981
9444,235.1591,36.05704,True,9444
2481,147.4713,7.42363,False,2481
8047,179.9794,66.49538,False,8047
5737,229.9931,50.89715,False,5737
7501,252.6378,65.27324,False,7501
5099,162.497,66.89101,False,5099
9697,179.9794,70.50969,False,9697
8565,252.6378,61.09569,False,8565
5845,139.983,59.21586,False,5845
9121,179.9476,59.26713,False,9121
8332,117.4872,49.59222,False,8332
5760,107.4958,62.75224,False,5760
4505,114.9658,10.50995,False,4505
3097,137.4872,19.77218,False,3097
9779,162.4713,46.55588,False,9779
4976,240.1149,8.930383,True,4976
4179,207.6094,8.450712,False,4179
4002,147.4783,11.40214,False,4002
9943,235.1372,71.4959,False,9943
5109,142.4689,42.73326,False,5109
3437,124.9607,6.89036,False,3437
1030,287.642733,4.969645421,True,1030
712,149.959755,3.976305626,False,712
1501,169.992756,18.02281027,False,1501
8832,147.4601,70.77383,False,8832
6038,147.4738,50.07627,False,6038
2789,139.9979,20.32585,False,2789
785,129.99153,9.294088005,False,785
7878,257.6549,56.98279,False,7878
394,212.641455,7.138784756,True,394
9363,204.9797,48.90533,False,9363
3007,149.9915,22.54598,False,3007
9354,129.9915,66.78251,False,9354
9734,270.1604,44.42372,True,9734
3354,162.4833,4.066766,False,3354
7318,167.4564,69.348,False,7318
1728,194.958118,24.3036064,False,1728
8427,220.1149,71.02583,False,8427
99,182.467607,6.998814446,False,99
8517,159.9349,69.93109,False,8517
4047,242.6573,14.71579,True,4047
7682,167.4564,42.34953,False,7682
3486,240.1149,8.351399,True,3486
3646,147.4738,7.571234,False,3646
5805,204.9496,58.91354,False,5805
4767,252.6378,2.006646,True,4767
197,139.965008,5.874064017,False,197
8634,139.9568,70.9092,False,8634
8342,169.9378,70.77468,False,8342
5088,172.4871,54.14957,False,5088
8051,167.4847,65.84526,False,8051
2009,139.965,2.175619,True,2009
264,225.145743,14.96503088,True,264
2168,194.9882,17.13556,False,2168
4302,174.9755,12.69881,False,4302
696,232.641455,10.85959186,True,696
4995,169.9671,9.035721,True,4995
2140,184.9496,8.394454,False,2140
3799,169.9741,9.573255,False,3799
6358,152.4742,69.32269,False,6358
3234,159.9349,1.567389,False,3234
6931,117.4392,62.94622,False,6931
4980,164.9647,2.146247,False,4980
7988,172.4579,68.3486,False,7988
3842,197.6288,7.852216,True,3842
1133,220.161527,1.491763776,True,1133
8900,232.652,56.32657,False,8900
1537,119.95684,2.067992783,False,1537
8794,139.9349,51.99282,False,8794
815,217.470195,9.44860885,False,815
3363,230.1344,8.924108,True,3363
571,137.439154,20.01892414,False,571
9094,214.9663,66.82797,False,9094
655,147.478341,7.243986575,False,655
7306,162.4827,48.39095,False,7306
5019,104.9643,60.46946,False,5019
9516,169.9741,47.79913,False,9516
2291,162.4526,24.42176,False,2291
5847,255.1372,47.83008,True,5847
7377,124.9781,55.54544,False,7377
7585,162.4538,71.76063,False,7585
90,192.470522,2.188918771,True,90
1870,162.511928,10.86852566,True,1870
1765,184.961033,1.042724425,True,1765
6442,117.472,50.86377,False,6442
3573,152.4555,12.90094,False,3573
4173,114.9838,10.31681,False,4173
5783,127.4421,66.63219,False,5783
4186,169.9378,3.226415,False,4186
1799,207.609354,9.273178876,True,1799
8242,159.9349,56.3981,False,8242
1917,137.497825,5.798532598,False,1917
5311,242.6573,71.0031,False,5311
7742,192.4705,63.91757,False,7742
633,220.132293,14.28414317,False,633
2028,275.1336,11.38469,True,2028
280,137.439154,21.17839683,True,280
8671,104.9781,70.03095,False,8671
3358,235.1555,9.873117,True,3358
3549,255.1555,3.59353,True,3549
8751,242.6281,62.71718,True,8751
2297,245.132,8.079294,True,2297
5593,149.9378,65.49323,False,5593
3793,157.4836,18.2864,False,3793
6899,162.4526,69.30597,False,6899
6571,204.9634,49.22513,False,6571
2782,139.983,6.30655,True,2782
5435,127.482,58.32931,False,5435
8227,194.9992,52.86954,False,8227
340,245.145743,5.690013293,True,340
30,230.105118,11.08287797,False,30
250,197.494455,1.583394702,False,250
5060,139.9512,69.03413,False,5060
1742,162.460772,7.644184483,True,1742
8307,167.4564,55.67421,False,8307
8771,257.6513,69.657,False,8771
2797,139.9678,9.887746,False,2797
6721,137.4392,62.37748,False,6721
6549,222.6792,61.62569,False,6549
501,194.969934,2.81822785,True,501
8862,214.9663,70.21916,False,8862
8641,162.4713,47.62011,False,8641
5433,132.466,68.64996,False,5433
1434,119.989722,1.915736733,True,1434
4700,277.6513,4.581601,True,4700
8858,104.9643,68.69992,False,8858
3696,120.0035,1.671807,False,3696
1886,179.947583,2.678577227,False,1886
776,182.483267,25.77611616,False,776
1662,127.473844,2.552193205,True,1662
8994,162.4676,36.95505,False,8994
3529,179.9476,19.28984,False,3529
1575,162.460772,16.8649602,False,1575
1396,114.965789,17.88183906,True,1396
3394,242.6573,4.947213,True,3394
3238,95.01949,10.34256,False,3238
3676,117.4686,16.66607,False,3676
9009,167.4564,68.99606,False,9009
9941,92.48802,71.67689,False,9941
7465,162.4676,67.3458,False,7465
7431,112.4844,67.04659,False,7431
8286,104.9923,71.44569,False,8286
8615,220.1149,57.42888,False,8615
3029,187.656,17.2501,True,3029
8308,187.6094,67.23058,False,8308
3423,137.4392,4.14344,False,3423
2134,202.6829,9.637159,True,2134
7032,139.9792,71.63589,False,7032
1189,157.483594,1.87055247,False,1189
4959,127.4887,18.83056,False,4959
4803,117.4835,14.45396,False,4803
2680,149.9483,8.756923,False,2680
6831,175.1331,62.21509,False,6831
4787,245.147,26.54684,True,4787
1539,112.455141,5.156329151,False,1539
290,209.993134,6.253919786,True,290
6271,127.4738,66.97309,False,6271
3557,127.4958,16.26349,False,3557
1984,119.95684,6.12261616,False,1984
7709,134.9509,64.36371,False,7709
4626,220.1149,10.52104,True,4626
998,149.948316,4.952763872,False,998
8036,164.9853,51.47333,False,8036
2159,184.9496,5.423869,True,2159
5956,149.9928,66.32483,False,5956
8887,222.6281,57.87473,False,8887
7873,139.9568,62.91776,False,7873
47,195.006206,9.427146079,True,47
783,192.470522,5.84055678,True,783
1541,227.475448,1.897261446,False,1541
2492,232.6415,2.758575,True,2492
1893,172.457857,18.7939759,False,1893
3026,200.1323,20.95648,True,3026
1511,104.962874,2.60003549,False,1511
3091,162.4608,16.88185,False,3091
5619,182.4433,53.27752,False,5619
440,245.145743,3.364993591,True,440
9386,217.484,63.17504,False,9386
142,182.460772,3.303030246,False,142
182,139.983006,17.24924155,False,182
4351,232.624,7.969762,True,4351
4079,207.6094,3.80496,True,4079
763,124.97808,5.711646401,False,763
7290,232.624,57.10479,True,7290
2489,200.1185,15.92001,True,2489
3964,114.9658,15.68627,False,3964
8437,182.4608,61.23692,False,8437
5209,92.48802,70.70127,False,5209
7101,139.965,70.31689,False,7101
8024,152.4555,60.19463,False,8024
8432,187.656,64.91577,False,8432
8394,184.9785,38.92029,False,8394
7140,127.4738,69.29186,False,7140
4017,159.983,7.235576,False,4017
5526,207.6094,68.68481,False,5526
2634,149.9913,2.599617,True,2634
1743,92.455141,13.82541752,False,1743
2893,147.4421,12.47148,False,2893
3735,182.4762,22.7117,False,3735
5716,159.983,55.38418,False,5716
6346,187.6094,37.86885,False,6346
9920,184.9797,57.46466,False,9920
8164,127.4738,70.87198,False,8164
2003,129.9915,2.105603,True,2003
3343,139.965,8.997315,True,3343
1623,230.105118,3.105986433,False,1623
7737,200.1323,54.67568,False,7737
9065,184.9634,63.59084,False,9065
5691,142.4526,57.50491,False,5691
2803,202.6362,5.000016,True,2803
8633,207.4811,64.95453,False,8633
9714,277.6513,62.16781,True,9714
6759,222.65,65.54138,False,6759
9859,157.4698,58.61361,False,9859
104,204.963371,22.79214163,True,104
6582,124.9781,64.31709,False,6582
111,192.470522,6.577552683,True,111
8276,179.9476,39.27289,False,8276
6227,225.1457,67.13541,False,6227
1480,200.132293,3.784962992,True,1480
8433,157.4698,60.74742,False,8433
7596,210.1051,71.67026,False,7596
9853,149.9915,61.80927,False,9853
7222,235.1591,69.14226,False,7222
9129,232.6228,54.22814,False,9129
6900,200.1185,70.84512,False,6900
7127,159.9942,48.36269,False,7127
3992,184.9634,15.91192,True,3992
3348,210.1518,1.822794,True,3348
7550,192.4705,69.97129,False,7550
316,192.470522,2.462148717,True,316
6340,159.965,45.95837,False,6340
9787,137.4978,60.95606,False,9787
7510,242.6281,45.03753,False,7510
9329,124.9607,66.79288,False,9329
2840,232.6228,15.33274,True,2840
6853,204.961,61.86502,False,6853
7248,139.9512,53.9154,False,7248
5948,149.9845,69.96694,False,5948
5380,147.4564,71.41865,False,5380
1635,200.165175,25.55038197,True,1635
7679,222.6609,40.24973,False,7679
2563,167.4564,18.01018,False,2563
4250,179.9656,4.082591,True,4250
8440,182.4653,63.70616,False,8440
1171,252.637807,3.61323465,True,1171
3721,194.9699,7.735821,False,3721
9131,137.4872,65.81421,False,9131
8006,169.9447,61.35472,False,8006
1945,127.506726,1.235589507,False,1945
5670,227.4754,58.42233,False,5670
6247,139.9861,48.16091,False,6247
4551,197.5169,11.42464,True,4551
6233,184.9785,63.18349,False,6233
4775,149.9378,3.309503,True,4775
3818,210.1563,26.91021,False,3818
8439,242.6281,64.76289,False,8439
9960,174.9755,54.1338,False,9960
6231,212.6415,45.16619,False,6231
7519,182.447,51.73839,False,7519
6012,127.4783,63.31259,False,6012
6394,165.0113,68.10386,False,6394
9704,140.0013,67.75508,False,9704
9115,137.4686,57.2702,False,9115
6993,137.4686,69.39989,False,6993
9154,210.1051,62.6237,False,9154
411,175.006206,10.27819073,True,411
4627,124.9781,2.241794,True,4627
7393,137.4836,62.95177,False,7393
9174,164.9647,63.71215,False,9174
1890,200.132293,9.727742106,True,1890
9282,220.1615,56.20288,False,9282
2781,184.967,14.36866,False,2781
3414,139.9349,3.699808,False,3414
5644,169.9378,47.64072,False,5644
9545,184.9496,51.19742,False,9545
4263,187.6422,9.658761,True,4263
298,139.981577,18.35541838,False,298
413,194.958118,11.32083915,False,413
2021,172.4404,8.954465,False,2021
3537,184.9496,7.281658,False,3537
5998,245.147,58.94486,True,5998
9390,187.4847,67.95515,False,9390
7736,255.1417,58.6688,False,7736
4118,187.656,12.64925,True,4118
7174,117.472,61.72511,False,7174
1159,222.61428,9.932932319,True,1159
1934,202.649979,15.21980082,True,1934
1164,139.934918,26.16514147,False,1164
5343,207.6386,59.02827,False,5343
8558,214.9663,48.4017,False,8558
5458,275.1198,55.26536,False,5458
4528,127.4421,4.18206,False,4528
1749,202.636202,8.785452901,True,1749
1523,139.981577,4.089399488,True,1523
9207,129.9621,53.01595,False,9207
5636,124.9643,58.05485,False,5636
3495,172.4742,1.253929,False,3495
8152,137.4392,44.59709,False,8152
5463,232.6228,67.82145,False,5463
4620,194.9882,9.517342,False,4620
3587,197.6288,2.317456,False,3587
8931,102.4746,66.77433,False,8931
2197,127.475,4.798977,False,2197
4450,152.4742,5.891019,False,4450
5432,124.9643,71.93473,False,5432
6643,164.9853,65.09908,False,6643
8892,164.9853,70.52668,False,8892
3848,184.9939,2.719751,False,3848
2234,184.9634,2.649474,True,2234
9034,159.9805,49.45192,False,9034
5921,257.6513,60.97795,True,5921
5936,192.4404,71.16283,False,5936
8273,235.1884,52.95508,False,8273
1231,182.443347,15.32475177,True,1231
6607,207.4673,70.76841,False,6607
9462,112.4551,56.77789,False,9462
2283,149.9778,5.219974,False,2283
420,152.457857,17.22220989,False,420
3351,275.1198,5.179771,True,3351
2002,139.9568,13.29584,False,2002
7112,140.0342,71.83307,False,7112
6523,162.4689,60.09896,False,6523
435,149.962093,11.50651216,True,435
6838,175.0211,65.52033,False,6838
4525,147.4564,10.07469,False,4525
7304,104.9781,62.64968,False,7304
7468,147.4601,50.11484,False,7468
8393,114.9658,70.99616,False,8393
8485,217.484,66.10035,False,8485
773,134.950905,3.990895779,False,773
3477,184.9853,5.481792,True,3477
4946,139.9512,3.184209,True,4946
1798,162.45383,22.89696344,False,1798
2663,159.9942,4.469398,True,2663
1102,149.959755,9.2766412,False,1102
5588,160.0013,40.35976,False,5588
925,164.985293,4.245035615,True,925
5033,175.1331,64.01205,False,5033
9371,92.45514,47.04565,False,9371
2108,137.4684,6.765777,False,2108
8720,182.4653,62.50486,False,8720
126,220.161527,4.627672042,True,126
4019,162.447,7.368353,True,4019
9543,127.4958,56.8243,False,9543
3726,127.4738,20.87922,False,3726
2391,255.1417,1.854011,True,2391
8986,179.9476,58.72004,False,8986
9067,212.6415,60.3736,False,9067
8443,192.4885,55.89461,False,8443
5178,230.1051,65.82541,False,5178
2158,240.1149,2.830635,True,2158
3889,187.6094,20.66493,True,3889
3205,139.9816,4.532646,False,3205
1606,222.628057,3.700907475,True,1606
2027,167.4847,3.843142,True,2027
8013,107.4806,46.38121,False,8013
5871,152.4798,61.59822,False,5871
6536,149.9913,54.78319,False,6536
7533,114.9658,52.98326,False,7533
2770,92.45514,10.51089,False,2770
7803,127.4421,64.38615,False,7803
8699,134.9509,37.10779,False,8699
4129,172.4404,2.847771,True,4129
4991,114.9658,13.02184,False,4991
9862,190.127,56.54679,False,9862
5320,132.466,60.26386,False,5320
6234,149.9378,63.78741,False,6234
2891,235.1417,4.63962,True,2891
6633,92.5018,37.11912,False,6633
9228,137.4698,67.92751,False,9228
1032,139.987503,11.67460124,False,1032
2844,220.1149,13.21554,True,2844
3847,107.4958,10.42906,False,3847
5903,107.5286,55.67612,False,5903
808,179.965581,9.162445307,True,808
7325,114.9509,61.37365,False,7325
873,187.481057,1.656338685,True,873
7183,117.4392,48.80395,False,7183
8038,149.9598,60.15609,False,8038
8865,242.6143,56.76973,True,8865
2173,114.9658,7.535729,True,2173
9552,162.4526,66.4489,False,9552
3226,245.1612,2.339183,True,3226
9656,202.6362,69.34207,False,9656
2181,220.1478,6.074592,True,2181
937,115.002061,4.906579535,False,937
2355,139.965,17.20502,False,2355
1388,245.145743,9.553290527,True,1388
1776,232.62403,21.61213506,True,1776
4992,152.4884,8.268405,False,4992
3201,232.6378,4.525491,True,3201
1376,117.468591,5.427546075,False,1376
8809,139.9349,48.27562,False,8809
9821,207.6094,56.4945,True,9821
2765,179.9476,6.246939,False,2765
2049,230.1051,13.37596,True,2049
1700,172.470522,14.28406007,False,1700
8749,147.4564,62.60438,False,8749
4818,167.4847,25.76718,False,4818
6347,242.6106,67.95345,True,6347
9672,177.6508,43.96321,False,9672
9273,247.6647,52.95001,True,9273
3419,174.9755,5.927239,False,3419
9436,184.9647,41.84938,False,9436
2819,220.1615,12.67943,True,2819
3609,179.9656,10.92718,False,3609
9295,174.9618,64.87699,False,9295
7221,172.4848,59.94749,False,7221
2654,162.447,10.32034,False,2654
270,194.974431,2.009542213,False,270
7699,169.9447,62.02081,False,7699
7734,127.4601,61.4665,False,7734
5870,127.525,39.5421,False,5870
6065,142.4827,61.76772,False,6065
1956,172.457857,8.355760951,False,1956
9993,162.4937,59.86596,False,9993
6789,127.4783,64.6641,False,6789
3834,162.4827,8.514329,True,3834
7273,242.6573,61.39024,False,7273
7102,127.4421,58.71889,False,7102
2209,104.9643,1.445549,False,2209
3770,290.1604,10.81182,True,3770
15,177.65076,13.87001293,True,15
6980,275.1198,62.87863,False,6980
9837,134.9509,61.8401,False,9837
6867,192.4885,71.3009,False,6867
7806,152.4798,63.50859,False,7806
6224,202.65,60.43351,True,6224
9307,202.4433,67.75441,False,9307
6225,210.127,70.37667,False,6225
398,277.63748,10.90397471,True,398
7467,152.4579,50.80222,False,7467
8353,182.4433,48.03223,False,8353
3534,174.9744,17.35639,False,3534
4294,235.1884,18.601,True,4294
7126,79.97886,55.85956,False,7126
8770,144.9607,64.14083,False,8770
9700,162.4713,49.16112,False,9700
7296,222.6143,59.53825,False,7296
1746,190.173699,13.28713487,False,1746
5161,159.9476,70.99222,False,5161
5541,232.6228,52.41441,True,5541
2332,245.147,8.970035,True,2332
7201,252.6378,54.04994,False,7201
2026,137.4836,4.510318,True,2026
1777,149.970715,4.576705489,False,1777
7630,139.9875,68.526,False,7630
4082,162.4608,1.690026,True,4082
9634,169.9378,71.4569,False,9634
9171,184.9785,63.85056,False,9171
1324,139.979239,2.967533379,True,1324
2537,184.9853,1.025579,True,2537
895,182.476229,3.505235526,False,895
835,220.132293,1.532973151,True,835
2764,149.9915,1.201025,True,2764
5366,222.6281,62.10157,False,5366
8834,127.4887,71.59439,False,8834
6366,207.6094,57.18666,False,6366
5211,149.9378,69.16302,False,5211
7005,174.9755,66.52549,False,7005
3294,104.9629,8.322733,False,3294
8758,137.4836,64.25291,False,8758
7059,139.965,65.11213,False,7059
8959,124.9781,69.72684,False,8959
6305,220.1478,53.18909,True,6305
1601,182.460772,7.521160625,True,1601
412,112.455141,4.156887945,False,412
1908,210.151777,3.390052702,True,1908
4322,199.9902,13.61148,False,4322
2041,144.9607,8.716735,False,2041
7834,232.6378,59.14141,False,7834
2378,104.9643,2.992589,True,2378
3827,149.9447,18.59752,False,3827
5604,124.9781,68.83272,False,5604
4526,154.9755,1.692565,True,4526
3985,159.9805,6.833364,True,3985
5474,184.9634,66.10268,False,5474
472,117.485813,4.135515169,False,472
5254,167.4564,55.81582,False,5254
3108,187.6094,9.27204,True,3108
3233,169.9928,8.664975,False,3233
4341,139.9816,12.12501,True,4341
6709,255.1336,58.04416,True,6709
3598,255.1555,8.642257,True,3598
9497,194.9581,55.81802,False,9497
3647,177.6508,20.87125,True,3647
3733,207.4811,7.488398,False,3733
3565,154.9755,9.396957,False,3565
2925,204.9797,10.7668,True,2925
91,222.628057,13.85488928,True,91
4112,182.497,2.54657,True,4112
7811,179.9656,41.27155,False,7811
8941,174.9699,69.44504,False,8941
6580,149.9483,52.29776,False,6580
5822,159.9512,60.04073,False,5822
1991,182.446995,5.412980331,True,1991
3110,139.9512,2.320115,False,3110
9353,149.9741,60.04586,False,9353
243,152.462354,14.20349453,True,243
9216,162.497,53.27554,False,9216
9268,222.6654,69.84899,False,9268
5513,169.9447,55.0447,False,5513
6499,230.1051,66.38881,False,6499
1857,220.132293,3.857491515,True,1857
1297,144.960655,7.273510936,False,1297
9685,177.4876,58.53134,False,9685
8677,155.0084,49.91708,False,8677
7912,124.9935,49.88118,False,7912
1287,137.461553,1.156719701,True,1287
4336,139.9875,21.42226,False,4336
2934,117.4835,4.278907,False,2934
4092,172.4624,9.062033,True,4092
5218,265.1283,54.0433,False,5218
3949,112.4551,11.9008,False,3949
7802,149.9598,55.505,False,7802
8091,240.1149,64.87596,False,8091
8182,149.9915,56.03541,False,8182
8113,124.9643,60.1541,False,8113
989,149.948316,6.069124406,False,989
508,182.490006,1.534192133,True,508
2791,267.6647,14.63647,True,2791
8901,142.4993,47.40118,False,8901
4673,172.4567,3.878332,False,4673
576,194.958118,10.19243185,False,576
9648,169.9378,40.46026,False,9648
6439,139.9349,58.70772,False,6439
9612,202.4433,67.50401,False,9612
6535,232.6378,56.7448,True,6535
6822,164.9889,63.99811,False,6822
6769,235.1372,42.34861,True,6769
8390,237.6549,61.70044,True,8390
1079,217.483972,9.473751367,True,1079
9117,164.9889,46.12627,False,9117
7731,147.4783,46.98814,False,7731
4597,144.9607,2.507107,False,4597
6929,107.5286,66.39976,False,6929
9919,187.4811,65.58919,False,9919
558,159.934918,8.874920206,True,558
2262,207.6094,19.98033,True,2262
6956,149.9776,40.35276,False,6956
396,232.637807,4.221959275,True,396
164,202.682861,16.00330155,True,164
1642,182.460772,5.070551439,False,1642
9108,242.6326,66.03822,False,9108
8295,174.9768,54.73234,False,8295
5044,127.525,71.37293,False,5044
2713,194.9663,9.328119,True,2713
2800,117.4392,5.954975,True,2800
2731,139.9678,4.213099,False,2731
3181,149.9707,20.3759,False,3181
8367,192.4885,54.63591,False,8367
8305,252.624,69.22914,False,8305
6529,127.482,60.53871,False,6529
4098,230.1344,6.218071,True,4098
4410,169.9447,13.84934,False,4410
9846,172.5034,49.89893,False,9846
7660,127.4958,68.41518,False,7660
4404,222.6326,7.465071,True,4404
2667,127.4421,5.25157,False,2667
7337,142.4827,56.81197,False,7337
1701,194.974431,4.759938908,True,1701
5680,134.9509,39.13842,False,5680
2523,232.6707,5.142628,True,2523
3255,159.965,9.93773,False,3255
6156,172.4885,63.99841,False,6156
9880,159.9476,44.57688,False,9880
5631,184.9647,61.84801,False,5631
8631,182.4608,62.78671,False,8631
1751,290.160419,3.319853958,True,1751
9447,127.482,71.17766,False,9447
6733,137.4686,63.17834,False,6733
3592,182.4833,14.60884,True,3592
4315,159.965,1.865935,True,4315
121,242.657291,4.799514433,True,121
9130,172.4871,44.83431,False,9130
353,162.471255,7.825845378,True,353
9120,172.4733,60.23312,False,9120
2483,202.4433,14.44636,False,2483
5538,117.4835,66.17528,False,5538
1988,147.460067,1.277136149,False,1988
742,117.439154,11.56648604,False,742
3644,149.9378,4.283128,False,3644
9249,222.6281,66.50393,True,9249
8976,232.624,65.50686,False,8976
2858,137.4836,14.40435,True,2858
9290,179.9476,68.07527,False,9290
8177,92.45514,59.52332,False,8177
9736,192.4705,59.60865,False,9736
6188,235.1591,58.79896,False,6188
5470,137.4392,60.25968,False,5470
7798,149.9621,54.41951,False,7798
2241,169.9378,1.198203,True,2241
3440,192.4705,4.638114,True,3440
5898,242.6106,61.2541,True,5898
7943,179.9794,41.54053,False,7943
1011,137.439154,24.64624542,False,1011
7091,202.6362,71.14613,False,7091
9709,164.9785,66.23938,False,9709
3712,164.9889,7.2247,True,3712
8345,117.4686,63.71082,False,8345
5815,117.5152,47.96511,False,5815
3430,164.9853,7.158287,False,3430
3866,117.4858,14.8386,False,3866
3497,104.9923,4.565947,False,3497
9944,172.4742,59.85298,False,9944
3973,152.4742,4.418665,True,3973
3353,162.4526,11.85169,False,3353
5996,245.1457,67.27106,False,5996
9518,182.49,67.10378,False,9518
3257,147.4713,10.47789,True,3257
8814,222.65,47.67256,False,8814
1534,174.976769,11.48699577,False,1534
768,187.46728,6.541066702,False,768
155,220.118516,14.25617986,False,155
3222,232.624,13.31462,True,3222
900,129.962093,11.55987401,True,900
2062,127.4421,11.75027,False,2062
5113,192.4404,52.88029,False,5113
9112,159.9476,67.82028,False,9112
2774,169.9378,6.021823,False,2774
5425,152.5104,65.52605,False,5425
8598,134.9801,55.65515,False,8598
3252,129.9621,3.695049,False,3252
9306,200.1323,64.3165,False,9306
9940,210.1051,50.14317,False,9940
9640,149.9378,67.26893,False,9640
9003,187.656,59.6293,False,9003
7719,159.9349,69.54666,False,7719
3984,159.9805,3.199643,False,3984
7788,139.965,38.01787,False,7788
470,192.440432,1.092219692,True,470
378,112.455141,4.801969514,False,378
9554,235.1555,66.4055,False,9554
7783,214.9663,68.59441,False,7783
2410,257.6513,3.978662,True,2410
5785,102.4746,61.75654,False,5785
255,202.649979,1.213704886,True,255
5440,177.4945,62.59338,False,5440
457,159.965008,14.68216127,False,457
6516,127.4887,62.98765,False,6516
9616,245.175,51.4383,False,9616
2856,182.49,9.952476,True,2856
5880,137.4686,71.80429,False,5880
1296,182.45383,11.08150154,False,1296
5130,162.4526,60.38138,False,5130
7712,149.9707,59.71984,False,7712
7285,230.1051,53.53017,False,7285
8346,245.175,67.49463,False,8346
6312,104.9643,42.68533,False,6312
6740,167.4847,56.5926,False,6740
5767,149.9621,61.74103,False,5767
9854,162.4653,67.76854,False,9854
1237,184.949594,21.10862922,True,1237
3850,179.9656,5.446201,False,3850
3947,139.983,13.25185,True,3947
3424,204.9797,9.39804,False,3424
6026,220.1478,70.6626,False,6026
8753,257.6513,63.38783,True,8753
4703,235.1417,7.819376,True,4703
1031,162.497044,5.376652863,False,1031
2896,147.4564,6.726078,True,2896
3777,142.4526,14.1842,False,3777
9706,182.4608,63.80541,False,9706
9357,124.9607,58.54629,False,9357
6054,159.9349,61.43691,False,6054
4557,129.9598,18.44435,True,4557
2600,159.9794,12.359,False,2600
3597,120.0035,9.521766,False,3597
4735,175.0211,17.06338,True,4735
4515,174.9755,8.387889,True,4515
2817,149.9778,4.848049,False,2817
7246,182.4608,63.09122,True,7246
910,162.500692,9.637781398,False,910
244,207.609354,4.98152586,True,244
7074,127.4421,61.51103,False,7074
1619,242.628057,1.548600048,True,1619
5626,177.4876,70.56358,False,5626
7338,157.4836,44.39952,False,7338
72,134.950905,7.980015371,False,72
9794,172.4404,70.65475,False,9794
3364,134.9509,6.907426,False,3364
4739,130.0064,3.407577,False,4739
5085,152.4952,48.1707,False,5085
6846,210.138,57.72932,False,6846
1193,194.988208,2.5238884,True,1193
2951,242.6143,11.05993,True,2951
8371,210.1051,57.4079,False,8371
6655,182.4653,39.95689,False,6655
7029,204.9797,71.85743,False,7029
8626,169.9741,61.24745,False,8626
